,State,County,Latitude,Longitude
609,Illinois,Crawford,39.00269,-87.75956
610,Illinois,Cumberland,39.27332,-88.24023
611,Illinois,DeKalb,41.92947,-88.75036
612,Illinois,De Witt,40.17463,-88.90409
613,Illinois,Douglas,39.76946,-88.21735
614,Illinois,DuPage,41.78586,-88.14729
615,Illinois,Edgar,39.67853,-87.74557
616,Illinois,Edwards,38.41653,-88.05327
617,Illinois,Effingham,39.12004,-88.54338
618,Illinois,Fayette,39.00019,-89.02414
619,Illinois,Ford,40.59718,-88.22326
620,Illinois,Franklin,37.99229,-88.92415
621,Illinois,Fulton,40.47277,-90.20747
622,Illinois,Gallatin,37.76275,-88.2305
623,Illinois,Greene,39.3562,-90.39049
624,Illinois,Grundy,41.28509,-88.4185
625,Illinois,Hamilton,38.08157,-88.53911
626,Illinois,Hancock,40.58337,-90.96931
627,Illinois,Hardin,37.5182,-88.26685
628,Illinois,Henderson,40.81812,-90.92511
629,Illinois,Henry,41.24559,-89.92483
630,Illinois,Iroquois,40.74723,-87.8243
631,Illinois,Jackson,37.72727,-89.21675
632,Illinois,Jasper,39.01003,-88.15381
633,Illinois,Jefferson,38.30052,-88.92401
634,Illinois,Jersey,39.08566,-90.35668
635,Illinois,Jo Daviess,42.36571,-90.21241
636,Illinois,Johnson,37.45963,-88.88089
637,Illinois,Kane,42.03725,-88.28119
638,Illinois,Kankakee,41.12003,-87.86115
639,Illinois,Kendall,41.68281,-88.35146
640,Illinois,Knox,40.94782,-90.37124
641,Illinois,Lake,42.36363,-87.84479
642,Illinois,La Salle,41.33337,-89.09175
643,Illinois,Lawrence,38.71995,-87.72673
644,Illinois,Lee,41.74619,-89.30039
645,Illinois,Livingston,40.89156,-88.55772
646,Illinois,Logan,40.14838,-89.36482
647,Illinois,McDonough,40.45921,-90.6718
648,Illinois,McHenry,42.24113,-88.3162
649,Illinois,McLean,40.4842,-88.99369
650,Illinois,Macon,39.84031,-88.9548
651,Illinois,Macoupin,39.26102,-89.92443
652,Illinois,Madison,38.72921,-89.88315
653,Illinois,Marion,38.52505,-89.1334
654,Illinois,Marshall,41.03317,-89.34478
655,Illinois,Mason,40.23965,-89.91678
656,Illinois,Massac,37.21903,-88.70774
657,Illinois,Menard,40.0274,-89.80217
658,Illinois,Mercer,41.20534,-90.74141
659,Illinois,Monroe,38.44366,-90.20122
660,Illinois,Montgomery,39.23104,-89.47887
661,Illinois,Morgan,39.73394,-90.22901
662,Illinois,Moultrie,39.64148,-88.6193
663,Illinois,Ogle,41.92392,-89.06871
664,Illinois,Peoria,40.69365,-89.58899
665,Illinois,Perry,38.08376,-89.36702
666,Illinois,Piatt,40.01037,-88.59109
667,Illinois,Pike,39.6225,-90.88629
668,Illinois,Pope,35.27842,-93.13379
669,Illinois,Pulaski,37.22291,-89.12657
670,Illinois,Putnam,41.20447,-89.28583
671,Illinois,Randolph,38.05212,-89.82531
672,Illinois,Richland,38.71931,-88.17434
673,Illinois,Rock Island,41.50948,-90.57875
674,Illinois,St. Clair,38.6245,-90.15094
675,Illinois,Saline,37.75318,-88.5408
676,Illinois,Sangamon,39.80172,-89.64371
677,Illinois,Schuyler,40.15803,-90.61507
678,Illinois,Scott,39.64414,-90.4747
679,Illinois,Shelby,39.39116,-88.80554
680,Illinois,Stark,41.09336,-89.79749
681,Illinois,Stephenson,42.24641,-89.58178
682,Illinois,Tazewell,40.56754,-89.64066
683,Illinois,Union,37.592,-89.07936
684,Illinois,Vermilion,40.12448,-87.63002
685,Illinois,Wabash,38.41088,-87.76142
686,Illinois,Warren,40.84883,-90.61503
687,Illinois,Washington,38.35217,-89.41045
688,Illinois,Wayne,38.42956,-88.42561
689,Illinois,White,38.08748,-88.17957
690,Illinois,Whiteside,41.78864,-89.69622
691,Illinois,Will,41.52519,-88.0834
692,Illinois,Williamson,37.80311,-89.02757
693,Illinois,Winnebago,42.27113,-89.094
694,Illinois,Woodford,40.78823,-89.21114
695,Indiana,Adams,40.83755,-84.86246
696,Indiana,Allen,41.1306,-85.12886
697,Indiana,Bartholomew,39.20144,-85.92138
698,Indiana,Benton,40.60626,-87.31091
699,Indiana,Blackford,40.4736,-85.32482
700,Indiana,Boone,39.95087,-86.26194
701,Indiana,Brown,39.19621,-86.22737
702,Indiana,Carroll,40.58286,-86.56348
703,Indiana,Cass,40.76149,-86.34595
704,Indiana,Clark,38.27757,-85.73718
705,Indiana,Clay,39.97837,-86.11804
706,Indiana,Clinton,40.30169,-86.47516
707,Indiana,Crawford,38.29241,-86.45171
708,Indiana,Daviess,38.70241,-87.07207
709,Indiana,Dearborn,39.14519,-84.97326
710,Indiana,Decatur,39.307,-85.50114
711,Indiana,De Kalb,41.39758,-84.99909
712,Indiana,Delaware,40.19338,-85.38636
713,Indiana,Dubois,38.39144,-86.93111
714,Indiana,Elkhart,41.68199,-85.97667
715,Indiana,Fayette,39.64006,-85.17873
716,Indiana,Floyd,38.28562,-85.82413
717,Indiana,Fountain,40.12087,-87.24199
718,Indiana,Franklin,39.35088,-85.25772
719,Indiana,Fulton,41.06572,-86.19015
720,Indiana,Gibson,38.31183,-87.58459
721,Indiana,Grant,40.55837,-85.65914
722,Indiana,Greene,39.03633,-86.96205
723,Indiana,Hamilton,39.97837,-86.11804
724,Indiana,Hancock,39.82355,-85.77324
725,Indiana,Harrison,39.4667,-87.41391
726,Indiana,Hendricks,39.70421,-86.39944
727,Indiana,Henry,39.93104,-85.39644
728,Indiana,Howard,40.48643,-86.1336
729,Indiana,Huntington,40.82924,-85.48817
730,Indiana,Jackson,38.92476,-85.90726
731,Indiana,Jasper,40.94132,-87.18231
732,Indiana,Jay,40.43792,-85.00564
733,Indiana,Jefferson,38.76019,-85.46173
734,Indiana,Jennings,38.99693,-85.62806
735,Indiana,Johnson,39.61366,-86.10665
736,Indiana,Knox,38.67727,-87.52863
737,Indiana,Kosciusko,41.2381,-85.85305
738,Indiana,Lagrange,41.64261,-85.4265
739,Indiana,Lake,41.59337,-87.34643
740,Indiana,La Porte,41.57154,-86.73753
741,Indiana,Lawrence,38.83831,-86.43654
742,Indiana,Madison,40.10532,-85.68025
743,Indiana,Marion,39.76838,-86.15804
744,Indiana,Marshall,41.32485,-86.26176
745,Indiana,Martin,38.70801,-86.80307
746,Indiana,Miami,41.1306,-85.12886
747,Indiana,Monroe,39.16533,-86.52639
748,Indiana,Montgomery,40.04038,-86.8933
749,Indiana,Morgan,39.48155,-86.44621
750,Indiana,Newton,40.95585,-87.39754
751,Indiana,Noble,41.3986,-85.41747
752,Indiana,Ohio,38.9501,-84.96503
753,Indiana,Orange,38.54894,-86.61999
754,Indiana,Owen,39.31281,-86.83765
755,Indiana,Parke,39.77363,-87.20636
756,Indiana,Perry,38.07965,-86.63803
757,Indiana,Pike,38.39878,-87.23216
758,Indiana,Porter,41.47309,-87.06114
759,Indiana,Posey,38.02189,-87.86847
760,Indiana,Pulaski,41.04183,-86.69878
761,Indiana,Putnam,39.66626,-86.845
762,Indiana,Randolph,40.15764,-85.01131
763,Indiana,Ripley,39.10345,-85.26239
764,Indiana,Rush,39.61995,-85.46576
765,Indiana,St. Joseph,41.68338,-86.25001
766,Indiana,Scott,38.68507,-85.74747
767,Indiana,Shelby,39.52369,-85.7917
768,Indiana,Spencer,38.01406,-87.00771
769,Indiana,Starke,41.28093,-86.64765
770,Indiana,Steuben,41.64387,-85.00077
771,Indiana,Sullivan,39.11405,-87.44727
772,Indiana,Switzerland,38.82616,-85.037
773,Indiana,Tippecanoe,40.4167,-86.87529
774,Indiana,Tipton,40.31135,-86.05186
775,Indiana,Union,40.10893,-85.61581
776,Indiana,Vanderburgh,37.97476,-87.55585
777,Indiana,Vermillion,39.8538,-87.46397
778,Indiana,Vigo,39.4667,-87.41391
779,Indiana,Wabash,40.79782,-85.82054
780,Indiana,Warren,40.3469,-87.35331
781,Indiana,Warrick,37.94449,-87.40529
782,Indiana,Washington,41.1306,-85.12886
783,Indiana,Wayne,41.1306,-85.12886
784,Indiana,Wells,40.72919,-85.22122
785,Indiana,White,40.74977,-86.86547
786,Indiana,Whitley,41.13938,-85.50512
787,Iowa,Adair,41.33075,-94.47094
788,Iowa,Adams,41.02898,-94.69918
789,Iowa,Allamakee,43.28428,-91.37809
790,Iowa,Appanoose,40.74316,-92.86861
791,Iowa,Audubon,41.68459,-94.90582
792,Iowa,Benton,42.08019,-92.06569
793,Iowa,Black Hawk,42.49276,-92.34296
794,Iowa,Boone,42.0597,-93.88023
795,Iowa,Bremer,42.77459,-92.31805
796,Iowa,Buchanan,42.47078,-91.83784
797,Iowa,Buena Vista,42.73549,-95.15115
798,Iowa,Butler,42.73157,-92.79019
799,Iowa,Calhoun,42.38518,-94.64041
800,Iowa,Carroll,42.04693,-94.78998
801,Iowa,Cass,41.40721,-95.04666
802,Iowa,Cedar,42.00833,-91.64407
803,Iowa,Cerro Gordo,43.15357,-93.20104
804,Iowa,Cherokee,42.73562,-95.62381
805,Iowa,Chickasaw,43.06004,-92.31766
806,Iowa,Clarke,41.02903,-93.78516
807,Iowa,Clay,43.16441,-95.20194
808,Iowa,Clayton,42.84475,-91.34143
809,Iowa,Clinton,41.84447,-90.18874
810,Iowa,Crawford,41.98638,-95.38055
811,Iowa,Dallas,41.82841,-94.15933
812,Iowa,Davis,40.74769,-92.40972
813,Iowa,Decatur,40.73768,-93.78628
814,Iowa,Delaware,42.47121,-91.36735
815,Iowa,Des Moines,41.60054,-93.60911
816,Iowa,Dickinson,43.37798,-95.15083
817,Iowa,Dubuque,42.50056,-90.66457
818,Iowa,Emmet,43.37802,-94.67848
819,Iowa,Fayette,42.86259,-91.84432
820,Iowa,Floyd,43.07247,-92.61074
821,Iowa,Franklin,42.73255,-93.26247
822,Iowa,Fremont,40.74559,-95.60468
823,Iowa,Greene,42.03624,-94.39684
824,Iowa,Grundy,42.40187,-92.79142
825,Iowa,Guthrie,41.68375,-94.50105
826,Iowa,Hamilton,42.43581,-93.86883
827,Iowa,Hancock,43.23918,-93.62844
828,Iowa,Hardin,42.38388,-93.2404
829,Iowa,Harrison,41.68285,-95.81692
830,Iowa,Henry,40.9473,-91.51382
831,Iowa,Howard,43.35677,-92.3172
832,Iowa,Humboldt,42.77647,-94.20719
833,Iowa,Ida,42.38687,-95.5135
834,Iowa,Iowa,42.00027,-93.50049
835,Iowa,Jackson,42.17174,-90.57423
836,Iowa,Jasper,41.67654,-93.02219
837,Iowa,Jefferson,41.05307,-91.97878
838,Iowa,Johnson,41.66113,-91.53017
839,Iowa,Jones,42.22611,-91.16708
840,Iowa,Keokuk,41.33646,-92.17864
841,Iowa,Kossuth,43.07774,-94.27191
842,Iowa,Lee,41.60054,-93.60911
843,Iowa,Linn,42.00833,-91.64407
844,Iowa,Louisa,41.21851,-91.25962
845,Iowa,Lucas,41.02937,-93.32772
846,Iowa,Lyon,43.3805,-96.21029
847,Iowa,Madison,41.33071,-94.01556
848,Iowa,Mahaska,41.3352,-92.64091
849,Iowa,Marion,41.33445,-93.09944
850,Iowa,Marshall,42.04943,-92.90798
851,Iowa,Mills,41.03345,-95.62133
852,Iowa,Mitchell,43.35641,-92.78903
853,Iowa,Monona,42.05167,-95.95992
854,Iowa,Monroe,41.02978,-92.86899
855,Iowa,Montgomery,41.03014,-95.15638
856,Iowa,Muscatine,41.36335,-91.14491
857,Iowa,O'Brien,43.08375,-95.62488
858,Iowa,Osceola,43.37857,-95.62369
859,Iowa,Page,40.76555,-95.37221
860,Iowa,Palo Alto,43.08206,-94.67814
861,Iowa,Plymouth,42.77802,-96.19369
862,Iowa,Pocahontas,42.73414,-94.67875
863,Iowa,Polk,41.60054,-93.60911
864,Iowa,Pottawattamie,41.26194,-95.86083
865,Iowa,Poweshiek,41.68644,-92.53147
866,Iowa,Ringgold,40.7352,-94.24397
867,Iowa,Sac,42.38626,-95.10539
868,Iowa,Scott,41.52364,-90.57764
869,Iowa,Shelby,41.68509,-95.31021
870,Iowa,Sioux,42.49999,-96.40031
871,Iowa,Story,42.03471,-93.61994
872,Iowa,Tama,42.07981,-92.53254
873,Iowa,Taylor,40.73743,-94.69641
874,Iowa,Union,41.02138,-94.36329
875,Iowa,Van Buren,40.75323,-91.94999
876,Iowa,Wapello,41.10668,-92.44824
877,Iowa,Warren,41.33437,-93.56136
878,Iowa,Washington,41.33559,-91.71787
879,Iowa,Wayne,40.73947,-93.32736
880,Iowa,Webster,42.42797,-94.18179
881,Iowa,Winnebago,43.37757,-93.7342
882,Iowa,Winneshiek,43.27525,-91.73932
883,Iowa,Woodbury,42.49999,-96.40031
884,Iowa,Worth,43.3774,-93.26085
885,Iowa,Wright,42.73312,-93.73515
886,Kansas,Allen,37.88573,-95.30139
887,Kansas,Anderson,38.2142,-95.29333
888,Kansas,Atchison,39.53174,-95.31344
889,Kansas,Barber,37.22884,-98.68479
890,Kansas,Barton,38.34723,-98.87953
891,Kansas,Bourbon,37.7941,-94.76678
892,Kansas,Brown,39.8265,-95.56422
893,Kansas,Butler,37.7139,-97.13643
894,Kansas,Chase,38.30205,-96.59393
895,Kansas,Chautauqua,37.15006,-96.24538
896,Kansas,Cherokee,37.16931,-94.84627
897,Kansas,Cheyenne,39.78587,-101.7311
898,Kansas,Clark,37.23552,-99.82031
899,Kansas,Clay,39.34971,-97.16517
900,Kansas,Cloud,39.54306,-97.65337
901,Kansas,Coffey,38.23684,-95.73411
902,Kansas,Comanche,37.19128,-99.27187
903,Kansas,Cowley,37.06197,-97.03837
904,Kansas,Crawford,37.41088,-94.70496
905,Kansas,Decatur,39.78476,-100.4599
906,Kansas,Dickinson,38.91722,-97.21391
907,Kansas,Doniphan,39.78808,-95.14679
908,Kansas,Douglas,38.97167,-95.23525
909,Kansas,Edwards,37.88765,-99.31217
910,Kansas,Elk,37.45369,-96.24409
911,Kansas,Ellis,38.87918,-99.32677
912,Kansas,Ellsworth,38.69663,-98.20473
913,Kansas,Finney,37.97169,-100.87266
914,Kansas,Ford,37.7528,-100.01708
915,Kansas,Franklin,38.56452,-95.28595
916,Kansas,Geary,39.00236,-96.75254
917,Kansas,Gove,38.9161,-100.4829
918,Kansas,Graham,39.37556,-99.83012
919,Kansas,Grant,37.56219,-101.30802
920,Kansas,Gray,37.7382,-100.43786
921,Kansas,Greeley,38.48054,-101.80597
922,Kansas,Greenwood,39.09973,-94.57857
923,Kansas,Hamilton,37.99915,-101.79126
924,Kansas,Harper,37.15447,-98.07772
925,Kansas,Harvey,38.05529,-97.27781
926,Kansas,Haskell,37.56225,-100.87119
927,Kansas,Hodgeman,38.08748,-99.89794
928,Kansas,Jackson,39.09973,-94.57857
929,Kansas,Jefferson,39.23576,-95.38345
930,Kansas,Jewell,39.78473,-98.21834
931,Kansas,Johnson,38.8814,-94.81913
932,Kansas,Kearny,38.0002,-101.31986
933,Kansas,Kingman,37.55888,-98.13633
934,Kansas,Kiowa,37.55826,-99.28605
935,Kansas,Labette,37.34034,-95.26108
936,Kansas,Lane,38.4813,-100.4664
937,Kansas,Leavenworth,39.31111,-94.92246
938,Kansas,Lincoln,39.04533,-98.2077
939,Kansas,Linn,38.21227,-94.84293
940,Kansas,Logan,38.91734,-101.14839
941,Kansas,Lyon,38.33279,-96.19111
942,Kansas,McPherson,38.35855,-97.68742
943,Kansas,Marion,38.34835,-97.01725
944,Kansas,Marshall,39.78362,-96.52294
945,Kansas,Meade,37.28558,-100.34015
946,Kansas,Miami,38.56358,-94.83806
947,Kansas,Mitchell,39.39327,-98.20936
948,Kansas,Montgomery,37.09535,-95.57414
949,Kansas,Morris,38.68743,-96.64985
950,Kansas,Morton,37.1914,-101.79925
951,Kansas,Nemaha,39.78345,-96.0141
952,Kansas,Neosho,37.66838,-95.48693
953,Kansas,Ness,38.47942,-99.91618
954,Kansas,Norton,39.78439,-99.90348
955,Kansas,Osage,38.65233,-95.72695
956,Kansas,Osborne,39.35033,-98.76799
957,Kansas,Ottawa,39.13254,-97.65022
958,Kansas,Pawnee,38.18133,-99.23673
959,Kansas,Phillips,39.78458,-99.34702
960,Kansas,Pottawatomie,39.37901,-96.34244
961,Kansas,Pratt,37.7078,-98.74704
962,Kansas,Rawlins,39.78524,-101.07571
963,Kansas,Reno,38.06084,-97.92977
964,Kansas,Republic,39.8278,-97.65062
965,Kansas,Rice,38.3455,-98.22705
966,Kansas,Riley,39.18361,-96.57167
967,Kansas,Rooks,39.35023,-99.32505
968,Kansas,Rush,38.52316,-99.30924
969,Kansas,Russell,38.91478,-98.76235
970,Kansas,Saline,38.84028,-97.61142
971,Kansas,Scott,38.48217,-100.90686
972,Kansas,Sedgwick,37.69224,-97.33754
973,Kansas,Seward,37.04308,-100.921
974,Kansas,Shawnee,39.04833,-95.67804
975,Kansas,Sheridan,39.35036,-100.44183
976,Kansas,Sherman,39.36444,-101.69184
977,Kansas,Smith,39.78516,-98.78547
978,Kansas,Stafford,38.031,-98.71744
979,Kansas,Stanton,37.56306,-101.78418
980,Kansas,Stevens,37.19232,-101.31205
981,Kansas,Sumner,37.23728,-97.47655
982,Kansas,Thomas,39.35097,-101.05553
983,Kansas,Trego,38.91432,-99.87274
984,Kansas,Wabaunsee,38.95328,-96.20499
985,Kansas,Wallace,38.91666,-101.76357
986,Kansas,Washington,39.7842,-97.08754
987,Kansas,Wichita,37.69224,-97.33754
988,Kansas,Wilson,37.55924,-95.74339
989,Kansas,Woodson,37.88667,-95.74017
990,Kansas,Wyandotte,39.11417,-94.62746
991,Kentucky,Adair,37.10416,-85.28065
992,Kentucky,Allen,36.75132,-86.19042
993,Kentucky,Anderson,38.0373,-84.89662
994,Kentucky,Ballard,37.05843,-88.99934
995,Kentucky,Barren,36.96558,-85.93366
996,Kentucky,Bath,38.14497,-83.74267
997,Kentucky,Bell,36.73065,-83.67409
998,Kentucky,Boone,38.99895,-84.62661
999,Kentucky,Bourbon,38.20673,-84.21715
1000,Kentucky,Boyd,38.47841,-82.63794
1001,Kentucky,Boyle,37.64563,-84.77217
1002,Kentucky,Bracken,38.68881,-84.09019
1003,Kentucky,Breathitt,37.52162,-83.32409
1004,Kentucky,Breckinridge,37.77327,-86.42928
1005,Kentucky,Bullitt,38.05006,-85.54579
1006,Kentucky,Butler,37.20728,-86.68176
1007,Kentucky,Caldwell,37.14533,-87.86791
1008,Kentucky,Calloway,36.6211,-88.2722
1009,Kentucky,Campbell,39.09145,-84.49578
1010,Kentucky,Carlisle,36.85322,-88.97106
1011,Kentucky,Carroll,38.66786,-85.12359
1012,Kentucky,Carter,38.31817,-83.04954
1013,Kentucky,Casey,37.32228,-84.92837
1014,Kentucky,Christian,36.86561,-87.49117
1015,Kentucky,Clark,37.99008,-84.17965
1016,Kentucky,Clay,37.15971,-83.71468
1017,Kentucky,Clinton,36.72748,-85.13601
1018,Kentucky,Crittenden,37.35272,-88.09722
1019,Kentucky,Cumberland,36.78653,-85.38845
1020,Kentucky,Daviess,37.77422,-87.11333
1021,Kentucky,Edmonson,37.20884,-86.23862
1022,Kentucky,Elliott,38.11789,-83.09762
1023,Kentucky,Estill,37.69248,-83.96433
1024,Kentucky,Fayette,37.98869,-84.47772
1025,Kentucky,Fleming,38.37011,-83.69665
1026,Kentucky,Floyd,37.55711,-82.7457
1027,Kentucky,Franklin,38.20091,-84.87328
1028,Kentucky,Fulton,36.55408,-89.18761
1029,Kentucky,Gallatin,38.75687,-84.85931
1030,Kentucky,Garrard,37.63958,-84.53763
1031,Kentucky,Grant,38.64881,-84.62461
1032,Kentucky,Graves,36.72314,-88.65121
1033,Kentucky,Grayson,37.46082,-86.34388
1034,Kentucky,Green,37.26411,-85.55311
1035,Kentucky,Greenup,38.54566,-82.92229
1036,Kentucky,Hancock,37.937,-86.90221
1037,Kentucky,Hardin,37.84035,-85.94913
1038,Kentucky,Harlan,36.85697,-83.21795
1039,Kentucky,Harrison,38.44181,-84.33139
1040,Kentucky,Hart,37.29993,-85.88471
1041,Kentucky,Henderson,37.83615,-87.59001
1042,Kentucky,Henry,38.44847,-85.11893
1043,Kentucky,Hickman,36.67817,-88.97622
1044,Kentucky,Hopkins,37.3281,-87.49889
1045,Kentucky,Jackson,37.41978,-84.00577
1046,Kentucky,Jefferson,38.25424,-85.75941
1047,Kentucky,Jessamine,37.88063,-84.573
1048,Kentucky,Johnson,37.84664,-82.83154
1049,Kentucky,Kenton,39.08367,-84.50855
1050,Kentucky,Knott,37.35405,-82.95413
1051,Kentucky,Knox,36.89067,-83.85404
1052,Kentucky,Larue,37.5458,-85.69792
1053,Kentucky,Laurel,37.12898,-84.08326
1054,Kentucky,Lawrence,38.06788,-82.73475
1055,Kentucky,Lee,37.5948,-83.71628
1056,Kentucky,Leslie,37.09406,-83.38116
1057,Kentucky,Letcher,37.12119,-82.85528
1058,Kentucky,Lewis,38.53154,-83.37805
1059,Kentucky,Lincoln,37.45535,-84.66081
1060,Kentucky,Livingston,37.2097,-88.35381
1061,Kentucky,Logan,36.86421,-86.71027
1062,Kentucky,Lyon,37.01913,-88.08328
1063,Kentucky,McCracken,37.08339,-88.60005
1064,Kentucky,McCreary,36.73714,-84.48417
1065,Kentucky,McLean,37.52919,-87.26361
1066,Kentucky,Madison,37.74786,-84.29465
1067,Kentucky,Magoffin,37.70647,-83.06491
1068,Kentucky,Marion,37.55253,-85.26963
1069,Kentucky,Marshall,36.88345,-88.32938
1070,Kentucky,Martin,37.80158,-82.51329
1071,Kentucky,Mason,38.59517,-83.82425
1072,Kentucky,Meade,37.96984,-86.21718
1073,Kentucky,Menifee,37.94138,-83.59887
1074,Kentucky,Mercer,37.81103,-84.87444
1075,Kentucky,Metcalfe,36.99054,-85.62925
1076,Kentucky,Monroe,36.71218,-85.71652
1077,Kentucky,Montgomery,38.03353,-83.9131
1078,Kentucky,Morgan,37.92228,-83.25889
1079,Kentucky,Muhlenberg,37.21579,-87.14204
1080,Kentucky,Nelson,37.80923,-85.4669
1081,Kentucky,Nicholas,38.3356,-84.01533
1082,Kentucky,Ohio,37.47819,-86.84889
1083,Kentucky,Oldham,38.39944,-85.44837
1084,Kentucky,Owen,38.51964,-84.82811
1085,Kentucky,Owsley,37.4192,-83.68311
1086,Kentucky,Pendleton,38.69563,-84.36027
1087,Kentucky,Perry,37.24429,-83.22148
1088,Kentucky,Pike,37.5607,-82.56745
1089,Kentucky,Powell,37.83115,-83.82377
1090,Kentucky,Pulaski,37.09202,-84.60411
1091,Kentucky,Robertson,38.51882,-84.05203
1092,Kentucky,Rockcastle,37.36518,-84.31594
1093,Kentucky,Rowan,38.19626,-83.42108
1094,Kentucky,Russell,36.99103,-85.05869
1095,Kentucky,Scott,38.2098,-84.55883
1096,Kentucky,Shelby,38.21201,-85.22357
1097,Kentucky,Simpson,36.74194,-86.58232
1098,Kentucky,Spencer,38.03251,-85.32785
1099,Kentucky,Taylor,37.3434,-85.34191
1100,Kentucky,Todd,36.83556,-87.17915
1101,Kentucky,Trigg,36.80632,-87.87337
1102,Kentucky,Trimble,38.61303,-85.33757
1103,Kentucky,Union,37.65845,-87.94538
1104,Kentucky,Warren,36.99032,-86.4436
1105,Kentucky,Washington,37.75338,-85.17475
1106,Kentucky,Wayne,36.80127,-84.82863
1107,Kentucky,Webster,37.51842,-87.68316
1108,Kentucky,Whitley,36.9487,-84.09688
1109,Kentucky,Wolfe,37.73932,-83.49318
1110,Kentucky,Woodford,38.04239,-84.74359
1111,Louisiana,Acadia,30.23493,-92.26846
1112,Louisiana,Allen,30.65287,-92.82788
1113,Louisiana,Ascension,30.30297,-90.97205
1114,Louisiana,Assumption,29.90077,-91.06259
1115,Louisiana,Avoyelles,31.07624,-92.00138
1116,Louisiana,Beauregard,30.84631,-93.28905
1117,Louisiana,Bienville,32.34722,-93.05595
1118,Louisiana,Bossier,32.51599,-93.73212
1119,Louisiana,Caddo,32.52515,-93.75018
1120,Louisiana,Calcasieu,30.21309,-93.2044
1121,Louisiana,Caldwell,32.09227,-92.11661
1122,Louisiana,Cameron,29.84687,-93.1989
1123,Louisiana,Catahoula,31.66617,-91.84707
1124,Louisiana,Claiborne,32.82269,-92.99573
1125,Louisiana,Concordia,31.44584,-91.64006
1126,Louisiana,De Soto,32.05545,-93.73728
1127,Louisiana,East Baton Rouge,30.45075,-91.15455
1128,Louisiana,East Carroll,32.73255,-91.23507
1129,Louisiana,East Feliciana,30.84507,-91.04554
1130,Louisiana,Evangeline,30.72894,-92.4059
1131,Louisiana,Franklin,32.13322,-91.67377
1132,Louisiana,Grant,31.5997,-92.55952
1133,Louisiana,Iberia,30.00354,-91.81873
1134,Louisiana,Iberville,30.2585,-91.34936
1135,Louisiana,Jackson,32.30203,-92.55774
1136,Louisiana,Jefferson,29.98409,-90.15285
1137,Louisiana,Jefferson Davis,30.26772,-92.81412
1138,Louisiana,Lafayette,30.22409,-92.01984
1139,Louisiana,Lafourche,29.79576,-90.82287
1140,Louisiana,La Salle,31.67673,-92.16044
1141,Louisiana,Lincoln,32.52321,-92.63793
1142,Louisiana,Livingston,30.4874,-90.95753
1143,Louisiana,Madison,32.3644,-91.24258
1144,Louisiana,Morehouse,32.77828,-91.91144
1145,Louisiana,Natchitoches,31.76072,-93.08627
1146,Louisiana,Orleans,29.95465,-90.07507
1147,Louisiana,Ouachita,32.50931,-92.1193
1148,Louisiana,Plaquemines,29.54421,-89.82047
1149,Louisiana,Pointe Coupee,30.7094,-91.60079
1150,Louisiana,Rapides,31.31129,-92.44514
1151,Louisiana,Red River,32.09315,-93.33988
1152,Louisiana,Richland,32.41779,-91.76349
1153,Louisiana,Sabine,31.56401,-93.5547
1154,Louisiana,St. Bernard,29.94296,-89.96537
1155,Louisiana,St. Charles,29.72529,-90.24643
1156,Louisiana,St. Helena,30.82198,-90.71032
1157,Louisiana,St. James,30.0263,-90.79632
1158,Louisiana,St. John the Baptist,30.12646,-90.47088
1159,Louisiana,St. Landry,30.52686,-91.97623
1160,Louisiana,St. Martin,29.95909,-89.19754
1161,Louisiana,St. Mary,29.69937,-91.20677
1162,Louisiana,St. Tammany,30.27519,-89.78117
1163,Louisiana,Tangipahoa,30.50463,-90.46293
1164,Louisiana,Tensas,32.00166,-91.34007
1165,Louisiana,Terrebonne,29.59577,-90.71953
1166,Louisiana,Union,32.82209,-92.65793
1167,Louisiana,Vermilion,29.97465,-92.13429
1168,Louisiana,Vernon,31.10829,-93.18415
1169,Louisiana,Washington,30.79102,-89.84869
1170,Louisiana,Webster,32.61543,-93.28684
1171,Louisiana,West Baton Rouge,30.39436,-91.25372
1172,Louisiana,West Carroll,32.78856,-91.45674
1173,Louisiana,West Feliciana,30.87977,-91.42003
1174,Louisiana,Winn,31.94425,-92.63677
1175,Maine,Androscoggin,44.10035,-70.21478
1176,Maine,Aroostook,47.28532,-68.31199
1177,Maine,Cumberland,43.66147,-70.25533
1178,Maine,Franklin,44.97417,-70.4441
1179,Maine,Hancock,44.38785,-68.79975
1180,Maine,Kennebec,44.31062,-69.77949
1181,Maine,Knox,44.06111,-69.09629
1182,Maine,Lincoln,43.96296,-69.71198
1183,Maine,Oxford,44.49977,-70.75657
1184,Maine,Penobscot,44.80118,-68.77781
1185,Maine,Piscataquis,45.83736,-69.28452
1186,Maine,Sagadahoc,43.91173,-69.83931
1187,Maine,Somerset,44.71736,-69.86319
1188,Maine,Waldo,44.48525,-69.12188
1189,Maine,Washington,44.96946,-67.60906
1190,Maine,York,43.50092,-70.44283
1191,Maryland,Allegany,39.65287,-78.76252
1192,Maryland,Anne Arundel,38.97845,-76.49218
1193,Maryland,Baltimore,39.29038,-76.61219
1194,Maryland,Calvert,38.53471,-76.53056
1195,Maryland,Caroline,38.87173,-75.8316
1196,Maryland,Carroll,39.65788,-77.17443
1197,Maryland,Cecil,39.60678,-75.83327
1198,Maryland,Charles,38.62456,-76.93914
1199,Maryland,Dorchester,38.53947,-76.03249
